epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6540650129318237,9.999999747378752e-05,0.9588563442230225,0.7808441519737244,0.6412258148193359
1,0.8402438759803772,9.999999747378752e-05,0.43025755882263184,0.8668830990791321,0.40214893221855164
2,0.887398362159729,9.999999747378752e-05,0.32602089643478394,0.8360389471054077,0.4280044138431549
3,0.9105691313743591,9.999999747378752e-05,0.2530393898487091,0.8766233921051025,0.4204200506210327
4,0.9304878115653992,9.999999747378752e-05,0.19906307756900787,0.8782467246055603,0.39360180497169495
5,0.9414634108543396,9.999999747378752e-05,0.1644769310951233,0.8555194735527039,0.43979695439338684
6,0.9434959292411804,9.999999747378752e-05,0.1560978889465332,0.8733766078948975,0.3827047348022461
7,0.9585365653038025,9.999999747378752e-05,0.12461145967245102,0.8555194735527039,0.4847046434879303
8,0.9634146094322205,9.999999747378752e-05,0.1142333373427391,0.8782467246055603,0.3766293227672577
9,0.9662601351737976,9.999999747378752e-05,0.09283977001905441,0.8701298832893372,0.5097025632858276
10,0.9678861498832703,9.999999747378752e-05,0.09217803180217743,0.8814935088157654,0.4492915868759155
11,0.9796748161315918,9.999999747378752e-05,0.07232534885406494,0.8961039185523987,0.43958157300949097
12,0.9845528602600098,1.9999999494757503e-05,0.05335862189531326,0.9042207598686218,0.37498778104782104
13,0.9853658676147461,1.9999999494757503e-05,0.05052078515291214,0.9042207598686218,0.36453527212142944
14,0.9914634227752686,1.9999999494757503e-05,0.033031951636075974,0.9009740352630615,0.369437575340271
15,0.9934959411621094,1.9999999494757503e-05,0.027147764340043068,0.9123376607894897,0.3578985333442688
16,0.992682933807373,1.9999999494757503e-05,0.033835407346487045,0.9074675440788269,0.35907018184661865
17,0.9918699264526367,1.9999999494757503e-05,0.030583739280700684,0.9058441519737244,0.35664963722229004
18,0.9943089485168457,1.9999999494757503e-05,0.02561243623495102,0.9009740352630615,0.3799225091934204
19,0.9934959411621094,1.9999999494757503e-05,0.02651084028184414,0.9123376607894897,0.37202462553977966
20,0.9922764301300049,1.9999999494757503e-05,0.028716402128338814,0.9025974273681641,0.38357630372047424
21,0.9934959411621094,3.999999989900971e-06,0.022884253412485123,0.9042207598686218,0.38704487681388855
22,0.9955284595489502,3.999999989900971e-06,0.022100521251559258,0.9090909361839294,0.3869835436344147
23,0.9955284595489502,3.999999989900971e-06,0.020418398082256317,0.9074675440788269,0.3847740888595581
24,0.9967479705810547,8.000000093488779e-07,0.01942826621234417,0.9074675440788269,0.3852010667324066
25,0.9934959411621094,8.000000093488779e-07,0.021312206983566284,0.9074675440788269,0.38550421595573425
26,0.9943089485168457,8.000000093488779e-07,0.022237753495573997,0.9090909361839294,0.38435617089271545
27,0.9979674816131592,1.5999999902760464e-07,0.01671403832733631,0.9090909361839294,0.3837301433086395
28,0.9943089485168457,1.5999999902760464e-07,0.02121630311012268,0.9090909361839294,0.38475996255874634
29,0.9963414669036865,1.5999999902760464e-07,0.017610331997275352,0.9090909361839294,0.3852274417877197
30,0.992682933807373,3.199999909497819e-08,0.025333473458886147,0.9090909361839294,0.3847581744194031
31,0.9971544742584229,3.199999909497819e-08,0.018515843898057938,0.9074675440788269,0.38530781865119934
32,0.995121955871582,3.199999909497819e-08,0.02309415303170681,0.9074675440788269,0.38435766100883484
