epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6207317113876343,9.999999747378752e-05,1.0597734451293945,0.7435064911842346,0.704067587852478
1,0.8296747803688049,9.999999747378752e-05,0.4712870419025421,0.7808441519737244,0.6183608770370483
2,0.8829268217086792,9.999999747378752e-05,0.33788272738456726,0.8344155550003052,0.45867016911506653
3,0.9004064798355103,9.999999747378752e-05,0.27675163745880127,0.826298713684082,0.49374014139175415
4,0.9231707453727722,9.999999747378752e-05,0.21876707673072815,0.850649356842041,0.42986005544662476
5,0.9426829218864441,9.999999747378752e-05,0.16813558340072632,0.8863636255264282,0.3537079989910126
6,0.9508129954338074,9.999999747378752e-05,0.13445749878883362,0.8847402334213257,0.32052528858184814
7,0.9634146094322205,9.999999747378752e-05,0.11779315024614334,0.8603895902633667,0.4161631166934967
8,0.9650406241416931,9.999999747378752e-05,0.1138535663485527,0.8668830990791321,0.4603581130504608
9,0.9642276167869568,9.999999747378752e-05,0.11367501318454742,0.8538960814476013,0.5372002720832825
10,0.9780488014221191,1.9999999494757503e-05,0.06795652955770493,0.8847402334213257,0.38197824358940125
11,0.9865853786468506,1.9999999494757503e-05,0.05208286643028259,0.8977272510528564,0.3522007167339325
12,0.9898374080657959,1.9999999494757503e-05,0.03707520291209221,0.899350643157959,0.35551971197128296
13,0.9898374080657959,3.999999989900971e-06,0.040919821709394455,0.9058441519737244,0.3466747999191284
14,0.9898374080657959,3.999999989900971e-06,0.04235057532787323,0.9074675440788269,0.34725329279899597
15,0.9837398529052734,3.999999989900971e-06,0.0529838502407074,0.9090909361839294,0.3467439115047455
16,0.9906504154205322,8.000000093488779e-07,0.039150420576334,0.9107142686843872,0.3471935987472534
17,0.9861788749694824,8.000000093488779e-07,0.04811496287584305,0.9123376607894897,0.3457193374633789
18,0.9914634227752686,8.000000093488779e-07,0.03762057423591614,0.9123376607894897,0.34458300471305847
19,0.9869918823242188,1.5999999902760464e-07,0.04576672241091728,0.9123376607894897,0.34420642256736755
20,0.9898374080657959,1.5999999902760464e-07,0.04043513908982277,0.9123376607894897,0.34380343556404114
21,0.9910569190979004,1.5999999902760464e-07,0.03921128809452057,0.9123376607894897,0.343932569026947
