epoch,loss,accuracy,val_loss,val_accuracy
39,0.8979079817368733,0.640650406504065,0.9438144804595353,0.6331168831168831
40,0.8802167887610148,0.6430894308943089,0.9626182023580973,0.6168831168831169
41,0.8642363817711186,0.6483739837398373,0.9551347432198463,0.625
42,0.852179513908014,0.6605691056910569,0.949463068664848,0.625
43,0.8361792422891632,0.6650406504065041,0.9488669262303935,0.6477272727272727
44,0.8080599428192387,0.6857723577235773,0.92664529441239,0.637987012987013
45,0.7706029987916714,0.6991869918699187,0.9192466271388067,0.6461038961038961
46,0.7749639331809873,0.6943089430894309,0.9182834454945156,0.6477272727272727
47,0.7798997234522812,0.6951219512195121,0.9051184809053099,0.6574675324675324
48,0.7747127112334337,0.6943089430894309,0.9121053900037494,0.6396103896103896
49,0.7616734014294012,0.7004065040650407,0.9054095373525248,0.6444805194805194
50,0.7686402588355832,0.7008130081300813,0.9304245973562265,0.6331168831168831
51,0.7793732144968296,0.6947154471544715,0.9038335750629376,0.6461038961038961
52,0.7626715293744716,0.7012195121951219,0.8959929416706036,0.6493506493506493
53,0.7415020106284599,0.7150406504065041,0.9106579353282978,0.6493506493506493
54,0.7316631528420177,0.7191056910569106,0.9079759120941162,0.6461038961038961
55,0.7439794734241517,0.7113821138211383,0.9058773068638591,0.650974025974026
56,0.7338233155932853,0.7154471544715447,0.9009068074164452,0.6623376623376623
57,0.727208464320113,0.7178861788617886,0.9008315693248402,0.6623376623376623
58,0.7133673563236144,0.7272357723577236,0.8992095210335471,0.6655844155844156
59,0.7280323385223141,0.7191056910569106,0.8972880561630447,0.6655844155844156
60,0.7371915094251555,0.7146341463414634,0.8978411919110781,0.6655844155844156
61,0.7178139055647501,0.7182926829268292,0.8980715894079828,0.6655844155844156
62,0.7359719696083689,0.7109756097560975,0.8969016570549506,0.6672077922077922
63,0.721898098011327,0.7142276422764228,0.8964928744675277,0.6672077922077922
64,0.7273020509781877,0.71869918699187,0.8967334233321153,0.6655844155844156
65,0.7196507593480552,0.7215447154471545,0.8968574567274614,0.6655844155844156
66,0.7264421609359059,0.7138211382113822,0.8968370487163593,0.6655844155844156
67,0.7166820817846593,0.71869918699187,0.8966754396240433,0.6655844155844156
68,0.7318510733968844,0.7142276422764228,0.8968189645123172,0.663961038961039
69,0.7302376216989223,0.7109756097560975,0.8968325791420875,0.663961038961039
70,0.7235533979850087,0.7211382113821139,0.8968287381258878,0.663961038961039
71,0.7177478610984678,0.7211382113821139,0.8968373320319436,0.663961038961039
72,0.7134368432246573,0.724390243902439,0.8968697863739806,0.663961038961039
73,0.7227524841704019,0.7211382113821139,0.8968909142853377,0.663961038961039
74,0.7331233987963297,0.7170731707317073,0.8969258797633184,0.663961038961039
75,0.7261202848054529,0.7235772357723578,0.8969522497870706,0.663961038961039
76,0.7186862380523992,0.71869918699187,0.8969489955282831,0.663961038961039
77,0.7300869777919801,0.7121951219512195,0.8969627990351094,0.663961038961039
78,0.7216414654157995,0.7215447154471545,0.8969672051343051,0.663961038961039
79,0.73163528277622,0.7077235772357724,0.8969895328794207,0.663961038961039
80,0.7291250329192092,0.7130081300813008,0.8970246655600411,0.6655844155844156
81,0.7082260277213119,0.7252032520325203,0.8970070876084365,0.663961038961039
82,0.7224544142319904,0.7158536585365853,0.8970293549748211,0.6655844155844156
