train_loss,val_loss,train_acc,val_acc
1.8931289926751869,1.7212956845760345,0.25203220572714863,0.42207792207792205
1.753477582683811,1.5897156655788423,0.35435843282738827,0.4642857142857143
1.7002784184047155,1.5337864756584167,0.3680038206140806,0.46915584415584416
1.6439581644999517,1.4994865477085113,0.40721677680099677,0.49837662337662336
1.6160553446063748,1.5344873309135436,0.41812438199920116,0.46915584415584416
1.5995700885723163,1.5551854968070984,0.4202380087571997,0.4383116883116883
1.5765339801837872,1.497368586063385,0.4377935225518637,0.5
1.5532152528886671,1.6948463678359986,0.4446466113020212,0.43344155844155846
1.534478843986214,1.4008755326271056,0.4700403209391082,0.5487012987012987
1.4836265359606062,1.4209901332855224,0.49145383403486836,0.5454545454545454
1.4976550897994598,1.3949060082435607,0.49251300478579335,0.5535714285714286
1.5008120815475265,1.372154128551483,0.491918748645294,0.5487012987012987
1.4733510063840198,1.355839192867279,0.5051729340839026,0.564935064935065
1.43967845377984,1.38877734541893,0.5270240758079932,0.5422077922077922
1.4483268400291345,1.4490160524845124,0.5148409684469858,0.5178571428571429
1.4598981080117164,1.4561286985874176,0.5158082409782047,0.5178571428571429
1.4105899674551827,1.491051435470581,0.5414869987778237,0.5162337662337663
1.40971995948197,1.2760716170072555,0.5382463961857529,0.6103896103896104
1.3712842758599815,1.273135134577751,0.5618935230617471,0.5974025974025974
1.388309602613573,1.2598170697689057,0.555363332823893,0.6055194805194806
1.3452123527403002,1.25282164812088,0.5832659743524363,0.6201298701298701
1.3191109647998562,1.2562063336372375,0.60476309670886,0.6314935064935064
1.3738878671225014,1.2489508748054505,0.5718719366799407,0.6331168831168831
1.3819813263880742,1.2563955813646317,0.5681407055248024,0.6266233766233766
1.3486962720945284,1.255524569749832,0.5859469416667838,0.6168831168831169
1.3444778570881137,1.244500347971916,0.592496537769873,0.6266233766233766
1.3395782740085156,1.24026557803154,0.5828848029643747,0.6331168831168831
1.324768013768382,1.2368309259414674,0.6000657145801529,0.6298701298701299
1.3454550605315667,1.2622668087482452,0.5875014200681498,0.6363636363636364
1.3451023690112225,1.2283807575702668,0.5920237545109553,0.6396103896103896
1.3078129368943054,1.2366339206695556,0.6161104612397255,0.6396103896103896
1.328744435465181,1.2849595725536347,0.5944159233651933,0.6071428571428571
1.3246730689878587,1.2360285013914107,0.602368254445666,0.6461038961038961
1.2757254451900333,1.2440256237983705,0.6342691603382298,0.6217532467532467
1.2686144763773137,1.2230246871709824,0.6276995981233243,0.6525974025974026
1.2745162991734293,1.2265913635492325,0.625379678756325,0.6428571428571429
1.3123413130834505,1.2199428081512451,0.6054201893902388,0.6574675324675324
1.2898807370817507,1.2133382886648179,0.6233172915250911,0.6461038961038961
1.2983806953801738,1.2106830835342408,0.6096736795984004,0.6558441558441559
1.3257018467048547,1.2165541231632233,0.6032766256515122,0.6493506493506493
1.3049216781343733,1.2146540939807893,0.613559904529856,0.6542207792207793
1.3011413340444689,1.2255046725273133,0.6136304864524947,0.650974025974026
1.3008215497066449,1.218090945482254,0.618797531804274,0.6525974025974026
1.2784281938106983,1.2135130882263183,0.6259080295559089,0.6607142857142857
1.2785227112955861,1.2044650256633758,0.6227517343275994,0.6542207792207793
1.2756281688615874,1.2125937283039092,0.6360518089103142,0.6558441558441559
1.2766915110798625,1.2140628129243851,0.626949651503332,0.6590909090909091
1.341413011798611,1.2157489240169526,0.6039667790866253,0.6542207792207793
1.2907141927000765,1.211339271068573,0.6280956817971141,0.6558441558441559
1.316341911817526,1.2165409564971923,0.6101260418744887,0.6574675324675324
1.301716599371526,1.2177148580551147,0.6200843851304593,0.6574675324675324
1.268809073931211,1.2174530506134034,0.6343157975803438,0.6525974025974026
1.2631197068598363,1.2155536353588103,0.6363814746690999,0.6558441558441559
1.300242582698921,1.2124044865369796,0.6168253377302714,0.6493506493506493
1.2815110110617303,1.2136062741279603,0.6330980068641989,0.6542207792207793
1.2933866644834544,1.211719000339508,0.6268394693552588,0.6542207792207793
1.3162226769831273,1.2189957439899444,0.6142679901652611,0.6574675324675324
1.3069418947418014,1.2233467906713487,0.6051502394789419,0.650974025974026
1.3094123369687563,1.222262966632843,0.6096855231663653,0.6542207792207793
