train_loss,val_loss,train_acc,val_acc
0.7226174241966672,0.690884028162275,0.7269029633933759,0.7563805104408353
0.42496871175589385,0.31416499401841846,0.8744915746658919,0.9164733178654292
0.3199324017321622,0.23454036031450545,0.9064497385241139,0.9419953596287703
0.2757405972591153,0.2026669340474265,0.9180708890180128,0.9396751740139211
0.24137298128119222,0.16703831404447556,0.9279488669378269,0.962877030162413
0.21374667077152817,0.13962712458201818,0.9413131900058106,0.962877030162413
0.18377709692275082,0.11667951728616442,0.9488669378268448,0.9721577726218097
0.1680498962049131,0.12366244516202382,0.9500290528762347,0.9698375870069605
0.16533837094902992,0.09820318381701197,0.9552585705984893,0.9721577726218097
0.15030418088038763,0.0974335963172572,0.9593259732713538,0.9767981438515081
0.14610268879267904,0.10315616854599544,0.957582800697269,0.962877030162413
0.13683437659508652,0.07676903956702777,0.9604880883207437,0.9814385150812065
0.12379222694370481,0.07430613307016236,0.9639744334689134,0.9791183294663574
0.12318427253652502,0.06622044742107391,0.9587449157466589,0.9837587006960556
0.11967958985931343,0.08153327075498444,0.9622312608948286,0.9651972157772621
0.124256639568894,0.07034746956612382,0.9587449157466589,0.9791183294663574
0.12363624896992136,0.06224345202956881,0.9581638582219639,0.988399071925754
0.09744685867594348,0.06391804053315095,0.9697850087158628,0.974477958236659
0.10558671980268425,0.061364387827260156,0.9651365485183033,0.9837587006960556
0.10002743087157055,0.07383109123579093,0.9657176060429983,0.9767981438515081
0.10246607868207826,0.0534773695149592,0.9616502033701336,0.9791183294663574
0.08340889532808904,0.05244857990848167,0.9767576990122022,0.9837587006960556
0.08919066701222349,0.05997814677123513,0.9715281812899477,0.9837587006960556
0.09183524238566558,0.06820284388959408,0.9680418361417781,0.9814385150812065
0.09584264008811226,0.04868649984044688,0.9697850087158628,0.9860788863109049
0.08384786835975117,0.06308176155601229,0.9680418361417781,0.974477958236659
0.08758999917794157,0.0444444620183536,0.9738524113887275,0.9907192575406032
0.07694957125931978,0.050959014732922824,0.9767576990122022,0.9837587006960556
0.08471982864042123,0.06433412339538336,0.9674607786170831,0.974477958236659
0.0737719407512082,0.05532492111836161,0.9732713538640325,0.9837587006960556
0.07474518036124883,0.04585033149591514,0.9738524113887275,0.988399071925754
0.07087040996109997,0.04736221714743546,0.9732713538640325,0.988399071925754
0.08245877500761438,0.046590370525206835,0.9697850087158628,0.9860788863109049
0.07144778877220771,0.04471980274787971,0.9767576990122022,0.9860788863109049
0.06298806801162384,0.0487750605014818,0.9779198140615921,0.988399071925754
0.07279909512511006,0.044344555985714705,0.9755955839628123,0.9860788863109049
0.06974737166806504,0.04698995208101613,0.9761766414875073,0.9860788863109049
0.0656068258125473,0.04550664299832923,0.9814061592097618,0.988399071925754
0.07464009744149668,0.045014572595911365,0.9732713538640325,0.9860788863109049
0.06079944119685226,0.04442834055849484,0.979081929110982,0.9860788863109049
0.07684534650158,0.04303447236972196,0.9738524113887275,0.9860788863109049
0.06160093264447318,0.044807400687464645,0.9802440441603719,0.9860788863109049
