epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6329268217086792,9.999999747378752e-05,0.9897793531417847,0.7272727489471436,0.9811381697654724
1,0.81747967004776,9.999999747378752e-05,0.5064523816108704,0.798701286315918,0.7806993722915649
2,0.8658536672592163,9.999999747378752e-05,0.36953943967819214,0.7467532753944397,0.8148171901702881
3,0.8882113695144653,9.999999747378752e-05,0.305122435092926,0.8003246784210205,0.657333254814148
4,0.9158536791801453,9.999999747378752e-05,0.24128365516662598,0.8198052048683167,0.5453014373779297
5,0.9284552931785583,9.999999747378752e-05,0.20976261794567108,0.7792207598686218,0.765579879283905
6,0.9239837527275085,9.999999747378752e-05,0.21295584738254547,0.8051947951316833,0.6354442238807678
7,0.9430894255638123,9.999999747378752e-05,0.17397192120552063,0.8344155550003052,0.6221562623977661
8,0.9638211131095886,1.9999999494757503e-05,0.11595487594604492,0.8603895902633667,0.48386135697364807
9,0.9699187278747559,1.9999999494757503e-05,0.09170491993427277,0.8685064911842346,0.4520542025566101
10,0.9739837646484375,1.9999999494757503e-05,0.07957474887371063,0.8652597665786743,0.4768640995025635
11,0.9813008308410645,1.9999999494757503e-05,0.06398918479681015,0.8603895902633667,0.4713400900363922
12,0.9813008308410645,1.9999999494757503e-05,0.06249726936221123,0.8668830990791321,0.445243239402771
13,0.9813008308410645,1.9999999494757503e-05,0.05807333067059517,0.8668830990791321,0.47024422883987427
14,0.9857723712921143,1.9999999494757503e-05,0.05383733659982681,0.8652597665786743,0.4551401138305664
15,0.9849593639373779,1.9999999494757503e-05,0.051054783165454865,0.8620129823684692,0.4577871561050415
16,0.9849593639373779,3.999999989900971e-06,0.04701446369290352,0.8766233921051025,0.4493255019187927
17,0.9861788749694824,3.999999989900971e-06,0.04302031174302101,0.8717532753944397,0.4504450559616089
18,0.9906504154205322,3.999999989900971e-06,0.037548378109931946,0.8717532753944397,0.4542993903160095
19,0.9890244007110596,8.000000093488779e-07,0.04012205824255943,0.8717532753944397,0.4556487500667572
20,0.9906504154205322,8.000000093488779e-07,0.04065238684415817,0.8668830990791321,0.45882144570350647
21,0.9861788749694824,8.000000093488779e-07,0.04149215668439865,0.8668830990791321,0.4574644863605499
22,0.9910569190979004,1.5999999902760464e-07,0.037140652537345886,0.8668830990791321,0.45713651180267334
23,0.9898374080657959,1.5999999902760464e-07,0.04076259583234787,0.8668830990791321,0.4564104378223419
24,0.9898374080657959,1.5999999902760464e-07,0.03654903173446655,0.8668830990791321,0.4544914662837982
25,0.9906504154205322,3.199999909497819e-08,0.03510202467441559,0.8668830990791321,0.4545433223247528
26,0.9902439117431641,3.199999909497819e-08,0.035474784672260284,0.8668830990791321,0.45450735092163086
27,0.9890244007110596,3.199999909497819e-08,0.040132373571395874,0.8668830990791321,0.45693713426589966
