epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.672764241695404,9.999999747378752e-05,0.9098795652389526,0.7694805264472961,0.6888190507888794
1,0.8434959053993225,9.999999747378752e-05,0.4488973915576935,0.8181818127632141,0.504364550113678
2,0.8813008069992065,9.999999747378752e-05,0.33648446202278137,0.7922077775001526,0.5289822220802307
3,0.9158536791801453,9.999999747378752e-05,0.2506474256515503,0.8831169009208679,0.36216193437576294
4,0.9243902564048767,9.999999747378752e-05,0.22221259772777557,0.8051947951316833,0.5158267021179199
5,0.9394308924674988,9.999999747378752e-05,0.1784965991973877,0.8685064911842346,0.4079626202583313
6,0.9504064917564392,9.999999747378752e-05,0.15549494326114655,0.875,0.3897557258605957
7,0.962195098400116,1.9999999494757503e-05,0.12346934527158737,0.899350643157959,0.33329087495803833
8,0.9784553050994873,1.9999999494757503e-05,0.07895069569349289,0.9090909361839294,0.297289103269577
9,0.9788618087768555,1.9999999494757503e-05,0.088783860206604,0.9155844449996948,0.29222142696380615
10,0.9780488014221191,1.9999999494757503e-05,0.07159663736820221,0.9155844449996948,0.2991110682487488
11,0.9837398529052734,1.9999999494757503e-05,0.06157707795500755,0.9090909361839294,0.30803000926971436
12,0.9804878234863281,1.9999999494757503e-05,0.0614355206489563,0.9188311696052551,0.2934419512748718
13,0.9792683124542236,3.999999989900971e-06,0.06639314442873001,0.9123376607894897,0.2965197265148163
14,0.9902439117431641,3.999999989900971e-06,0.05150848627090454,0.9155844449996948,0.2926957607269287
15,0.9890244007110596,3.999999989900971e-06,0.046560466289520264,0.9123376607894897,0.2924669086933136
16,0.9853658676147461,8.000000093488779e-07,0.05130177363753319,0.9123376607894897,0.297073096036911
17,0.9808943271636963,8.000000093488779e-07,0.05919642373919487,0.9107142686843872,0.2996610999107361
18,0.9902439117431641,8.000000093488779e-07,0.04737122729420662,0.9107142686843872,0.2998121976852417
19,0.9837398529052734,1.5999999902760464e-07,0.05427760258316994,0.9107142686843872,0.30152952671051025
20,0.9882113933563232,1.5999999902760464e-07,0.044909924268722534,0.9107142686843872,0.30161967873573303
21,0.9898374080657959,1.5999999902760464e-07,0.046718113124370575,0.9123376607894897,0.301155686378479
22,0.9873983860015869,3.199999909497819e-08,0.051057521253824234,0.9123376607894897,0.3014496862888336
23,0.9890244007110596,3.199999909497819e-08,0.04907488450407982,0.9107142686843872,0.3023964464664459
24,0.9857723712921143,3.199999909497819e-08,0.05201851949095726,0.9123376607894897,0.30326440930366516
